[0.000000] (-) TimerEvent: {}
[0.000226] (micro_ros_setup) JobQueued: {'identifier': 'micro_ros_setup', 'dependencies': OrderedDict()}
[0.052361] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.sh\n'}
[0.052433] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/ament_prefix_path.dsv\n'}
[0.052505] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/path.sh\n'}
[0.052754] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/environment/path.dsv\n'}
[0.052833] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.bash\n'}
[0.052910] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.sh\n'}
[0.052997] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.zsh\n'}
[0.053070] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/local_setup.dsv\n'}
[0.053138] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/package.dsv\n'}
[0.053206] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/ament_index/resource_index/packages/micro_ros_setup\n'}
[0.053274] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig.cmake\n'}
[0.053343] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/cmake/micro_ros_setupConfig-version.cmake\n'}
[0.053414] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/share/micro_ros_setup/package.xml\n'}
[0.053483] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config\n'}
[0.053553] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian\n'}
[0.053624] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/dev_uros_packages.repos\n'}
[0.053693] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/dev_ros2_packages.txt\n'}
[0.053763] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic\n'}
[0.053831] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/flash.sh\n'}
[0.053899] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/configure.sh\n'}
[0.054261] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/build.sh\n'}
[0.054311] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/client_uros_packages.repos\n'}
[0.054348] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/supported_platforms\n'}
[0.054384] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/create.sh\n'}
[0.054418] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/raspbian/generic/client-colcon.meta\n'}
[0.054451] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/generate_lib\n'}
[0.054484] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/generate_lib/dev_uros_packages.repos\n'}
[0.054517] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/generate_lib/dev_ros2_packages.txt\n'}
[0.054660] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/generate_lib/generic\n'}
[0.055067] (micro_ros_setup) StdoutLine: {'line': b'-- Up-to-date: /home/idgaf/uros_ws/install/micro_ros_setup/./config/generate_lib/generic/flash.sh\n'}
